tile_id,date_mode,date_mode_month,year
6148_495,20150408,"2015, 04",2015
6148_496,20150408,"2015, 04",2015
6148_497,20150408,"2015, 04",2015
6148_498,20150408,"2015, 04",2015
6148_499,20150408,"2015, 04",2015
6148_500,20150408,"2015, 04",2015
6148_501,20150408,"2015, 04",2015
6148_502,20150408,"2015, 04",2015
6148_503,20150408,"2015, 04",2015
6148_504,20150408,"2015, 04",2015
6148_505,20150408,"2015, 04",2015
6148_506,20150408,"2015, 04",2015
6148_507,20150408,"2015, 04",2015
6148_508,20150408,"2015, 04",2015
6148_509,20150408,"2015, 04",2015
6148_510,20150408,"2015, 04",2015
6148_511,20150408,"2015, 04",2015
6148_512,20150408,"2015, 04",2015
6148_513,20150408,"2015, 04",2015
6148_514,20150408,"2015, 04",2015
6148_515,20150408,"2015, 04",2015
6148_516,20150408,"2015, 04",2015
6148_517,20150408,"2015, 04",2015
6148_518,20150408,"2015, 04",2015
6148_519,20150408,"2015, 04",2015
6148_520,20150502,"2015, 05",2015
6148_521,20150502,"2015, 05",2015
6148_522,20150503,"2015, 05",2015
6148_523,20150503,"2015, 05",2015
6148_524,20150503,"2015, 05",2015
6148_525,20150503,"2015, 05",2015
6148_526,20150503,"2015, 05",2015
6148_527,20150503,"2015, 05",2015
6148_528,20150503,"2015, 05",2015
6148_529,20150503,"2015, 05",2015
6148_530,20150503,"2015, 05",2015
6148_531,20150503,"2015, 05",2015
6148_532,20150503,"2015, 05",2015
6148_533,20150503,"2015, 05",2015
6148_534,20150503,"2015, 05",2015
6148_535,20150421,"2015, 04",2015
6148_536,20150421,"2015, 04",2015
6148_537,20150421,"2015, 04",2015
6148_538,20150421,"2015, 04",2015
6148_539,20150421,"2015, 04",2015
6148_540,20150421,"2015, 04",2015
6148_541,20150421,"2015, 04",2015
6148_542,20150421,"2015, 04",2015
6148_543,20150421,"2015, 04",2015
6148_544,20150421,"2015, 04",2015
6148_545,20140325,"2014, 03",2014
6148_546,20140325,"2014, 03",2014
6148_547,20140325,"2014, 03",2014
6148_548,20140419,"2014, 04",2014
6148_549,20140419,"2014, 04",2014
6148_550,20140419,"2014, 04",2014
6148_551,20140419,"2014, 04",2014
6148_552,20140419,"2014, 04",2014
6148_553,20140419,"2014, 04",2014
6148_554,20140419,"2014, 04",2014
6148_555,20140419,"2014, 04",2014
6148_556,20140419,"2014, 04",2014
6148_557,20140419,"2014, 04",2014
6148_558,20140419,"2014, 04",2014
6148_559,20140419,"2014, 04",2014
6148_560,20140420,"2014, 04",2014
6148_561,20140420,"2014, 04",2014
6148_562,20140420,"2014, 04",2014
6148_563,20140420,"2014, 04",2014
6148_564,20140420,"2014, 04",2014
6148_565,20140420,"2014, 04",2014
6148_566,20140420,"2014, 04",2014
6148_567,20140411,"2014, 04",2014
6148_568,20140420,"2014, 04",2014
6148_569,20140420,"2014, 04",2014
6148_570,20140420,"2014, 04",2014
6148_571,20140420,"2014, 04",2014
6148_572,20140411,"2014, 04",2014
6148_573,20140420,"2014, 04",2014
6148_574,20140420,"2014, 04",2014
6148_575,20140420,"2014, 04",2014
6148_576,20140420,"2014, 04",2014
6148_577,20140420,"2014, 04",2014
6148_578,20140420,"2014, 04",2014
6148_579,20140420,"2014, 04",2014
6148_580,20140415,"2014, 04",2014
6148_581,20140415,"2014, 04",2014
6148_582,20140403,"2014, 04",2014
6148_583,20140403,"2014, 04",2014
6148_584,20140403,"2014, 04",2014
6148_585,20140404,"2014, 04",2014
6148_586,20140404,"2014, 04",2014
6148_587,20140404,"2014, 04",2014
6148_588,20140404,"2014, 04",2014
6148_589,20140415,"2014, 04",2014
6148_590,20140415,"2014, 04",2014
6148_591,20140415,"2014, 04",2014
6148_592,20140416,"2014, 04",2014
6148_593,20140409,"2014, 04",2014
6148_594,20140416,"2014, 04",2014
6148_595,20140416,"2014, 04",2014
6148_596,20140411,"2014, 04",2014
6148_597,20140411,"2014, 04",2014
6148_598,20140416,"2014, 04",2014
6148_599,20140416,"2014, 04",2014
6148_600,20140416,"2014, 04",2014
6148_601,20140416,"2014, 04",2014
6148_602,20140404,"2014, 04",2014
6148_603,20140425,"2014, 04",2014
6148_604,20140402,"2014, 04",2014
6148_605,20140402,"2014, 04",2014
6148_606,20140402,"2014, 04",2014
6148_607,20140402,"2014, 04",2014
6148_608,20140314,"2014, 03",2014
6148_609,20140314,"2014, 03",2014
6148_630,NA,No date,NA
6148_631,20140326,"2014, 03",2014
6148_632,20140326,"2014, 03",2014
6148_637,20140326,"2014, 03",2014
6148_638,20140326,"2014, 03",2014
6148_639,20140326,"2014, 03",2014
6148_640,20140414,"2014, 04",2014
6148_641,20140414,"2014, 04",2014
6148_642,20140414,"2014, 04",2014
6148_643,20140414,"2014, 04",2014
6148_644,20140414,"2014, 04",2014
6148_645,20140414,"2014, 04",2014
6148_646,20140414,"2014, 04",2014
6148_647,20140414,"2014, 04",2014
6148_648,20140414,"2014, 04",2014
6148_649,20140414,"2014, 04",2014
6148_650,20140414,"2014, 04",2014
6148_651,20140414,"2014, 04",2014
6148_652,20140414,"2014, 04",2014
6148_653,20140414,"2014, 04",2014
6148_654,20140414,"2014, 04",2014
6148_655,20140414,"2014, 04",2014
6148_656,20140414,"2014, 04",2014
6148_657,20140414,"2014, 04",2014
6148_658,20140414,"2014, 04",2014
6148_659,20140414,"2014, 04",2014
6148_660,20140414,"2014, 04",2014
6148_661,20140414,"2014, 04",2014
6148_662,20140414,"2014, 04",2014
6148_663,20140414,"2014, 04",2014
6148_664,20140414,"2014, 04",2014
6148_665,20140414,"2014, 04",2014
6148_666,20140414,"2014, 04",2014
6148_667,20140414,"2014, 04",2014
6148_668,20140414,"2014, 04",2014
6148_669,20140414,"2014, 04",2014
6148_670,20140414,"2014, 04",2014
6148_671,20140414,"2014, 04",2014
6148_672,20140414,"2014, 04",2014
6148_673,20140414,"2014, 04",2014
6148_674,20140414,"2014, 04",2014
6148_675,20140414,"2014, 04",2014
6148_676,20140414,"2014, 04",2014
6148_677,20140414,"2014, 04",2014
6148_678,20140414,"2014, 04",2014
6148_679,20140414,"2014, 04",2014
6148_680,20140414,"2014, 04",2014
6148_681,20140403,"2014, 04",2014
6148_682,20140403,"2014, 04",2014
6148_683,20140403,"2014, 04",2014
6148_684,20140403,"2014, 04",2014
6148_685,20140403,"2014, 04",2014
6148_686,20140403,"2014, 04",2014
6148_687,20140403,"2014, 04",2014
6148_688,20140403,"2014, 04",2014
6148_689,20140403,"2014, 04",2014
6148_690,20140403,"2014, 04",2014
6148_691,20140403,"2014, 04",2014
6148_692,20140403,"2014, 04",2014
6148_693,20140403,"2014, 04",2014
6148_694,20140403,"2014, 04",2014
6148_695,20140403,"2014, 04",2014
6148_696,20140403,"2014, 04",2014
6148_697,20140403,"2014, 04",2014
6148_698,20140403,"2014, 04",2014
6148_699,20140403,"2014, 04",2014
6148_700,20140403,"2014, 04",2014
6148_701,20140403,"2014, 04",2014
6148_702,20140403,"2014, 04",2014
6148_889,20141103,"2014, 11",2014
6148_890,20141103,"2014, 11",2014
6148_891,20141103,"2014, 11",2014
6148_892,20141103,"2014, 11",2014
6148_893,20141103,"2014, 11",2014
6149_452,NA,No date,NA
6149_453,20141004,"2014, 10",2014
6149_454,20141004,"2014, 10",2014
6149_455,20141004,"2014, 10",2014
6149_456,20141011,"2014, 10",2014
6149_457,20141011,"2014, 10",2014
6149_458,20141011,"2014, 10",2014
6149_459,20141011,"2014, 10",2014
6149_460,NA,No date,NA
6149_461,20141011,"2014, 10",2014
6149_462,20141002,"2014, 10",2014
6149_463,20141002,"2014, 10",2014
6149_464,20141002,"2014, 10",2014
6149_465,20141002,"2014, 10",2014
6149_466,20141002,"2014, 10",2014
6149_467,20141002,"2014, 10",2014
6149_468,20141002,"2014, 10",2014
6149_469,20141002,"2014, 10",2014
6149_470,20141002,"2014, 10",2014
6149_471,20141002,"2014, 10",2014
6149_472,20141002,"2014, 10",2014
6149_473,20141002,"2014, 10",2014
6149_474,20141002,"2014, 10",2014
6149_475,20141030,"2014, 10",2014
6149_476,20141030,"2014, 10",2014
6149_477,20141030,"2014, 10",2014
6149_478,20141030,"2014, 10",2014
6149_479,20141030,"2014, 10",2014
6149_480,20141121,"2014, 11",2014
6149_481,20141121,"2014, 11",2014
6149_482,20141121,"2014, 11",2014
6149_483,20141121,"2014, 11",2014
6149_484,20141121,"2014, 11",2014
6149_485,20141121,"2014, 11",2014
6149_486,20141121,"2014, 11",2014
6149_487,20141121,"2014, 11",2014
6149_488,20141121,"2014, 11",2014
6149_489,20141121,"2014, 11",2014
6149_490,20141121,"2014, 11",2014
6149_491,20141121,"2014, 11",2014
6149_492,20141121,"2014, 11",2014
6149_493,20141121,"2014, 11",2014
6149_494,20141121,"2014, 11",2014
6149_495,20141121,"2014, 11",2014
6149_496,20141121,"2014, 11",2014
6149_497,20141121,"2014, 11",2014
6149_498,20141121,"2014, 11",2014
6149_499,20141121,"2014, 11",2014
6149_500,20141121,"2014, 11",2014
6149_501,20141121,"2014, 11",2014
6149_502,20141121,"2014, 11",2014
6149_503,20141121,"2014, 11",2014
6149_504,20141121,"2014, 11",2014
6149_505,20141121,"2014, 11",2014
6149_506,20141121,"2014, 11",2014
6149_507,20141121,"2014, 11",2014
6149_508,20141121,"2014, 11",2014
6149_509,20141121,"2014, 11",2014
6149_510,20141121,"2014, 11",2014
6149_511,20141121,"2014, 11",2014
6149_512,20141121,"2014, 11",2014
6149_513,20141121,"2014, 11",2014
6149_514,20141121,"2014, 11",2014
6149_515,20141121,"2014, 11",2014
6149_516,20141121,"2014, 11",2014
6149_517,20141121,"2014, 11",2014
6149_518,20141121,"2014, 11",2014
6149_519,20141121,"2014, 11",2014
6149_520,20141121,"2014, 11",2014
6149_521,20150502,"2015, 05",2015
6149_522,20150503,"2015, 05",2015
6149_523,20150503,"2015, 05",2015
6149_524,20150503,"2015, 05",2015
6149_525,20150503,"2015, 05",2015
6149_526,20150503,"2015, 05",2015
6149_527,20150503,"2015, 05",2015
6149_528,20150503,"2015, 05",2015
6149_529,20150503,"2015, 05",2015
6149_530,20150503,"2015, 05",2015
6149_531,20150503,"2015, 05",2015
6149_532,20150503,"2015, 05",2015
6149_533,20150503,"2015, 05",2015
6149_534,20150503,"2015, 05",2015
6149_535,20150421,"2015, 04",2015
6149_536,20150421,"2015, 04",2015
6149_537,20150421,"2015, 04",2015
6149_538,20150421,"2015, 04",2015
6149_539,20150421,"2015, 04",2015
6149_540,20150421,"2015, 04",2015
6149_541,20150421,"2015, 04",2015
6149_542,20150421,"2015, 04",2015
6149_543,20150421,"2015, 04",2015
6149_544,20150421,"2015, 04",2015
6149_545,20140325,"2014, 03",2014
6149_546,20140325,"2014, 03",2014
6149_547,20140325,"2014, 03",2014
6149_548,20140419,"2014, 04",2014
6149_549,20140419,"2014, 04",2014
6149_550,20140419,"2014, 04",2014
6149_551,20140419,"2014, 04",2014
6149_552,20140419,"2014, 04",2014
6149_553,20140419,"2014, 04",2014
6149_554,20140419,"2014, 04",2014
6149_555,20140419,"2014, 04",2014
6149_556,20140419,"2014, 04",2014
6149_557,20140419,"2014, 04",2014
6149_558,20140419,"2014, 04",2014
6149_559,20140420,"2014, 04",2014
6149_560,20140420,"2014, 04",2014
6149_561,20140420,"2014, 04",2014
6149_562,20140309,"2014, 03",2014
6149_563,20140420,"2014, 04",2014
6149_564,20140420,"2014, 04",2014
6149_565,20140420,"2014, 04",2014
6149_566,20140420,"2014, 04",2014
6149_567,20140411,"2014, 04",2014
6149_568,20140420,"2014, 04",2014
6149_569,20140420,"2014, 04",2014
6149_570,20140420,"2014, 04",2014
6149_571,20140420,"2014, 04",2014
6149_572,20140411,"2014, 04",2014
6149_573,20140420,"2014, 04",2014
6149_574,20140420,"2014, 04",2014
6149_575,20140427,"2014, 04",2014
6149_576,20140420,"2014, 04",2014
6149_577,20140420,"2014, 04",2014
6149_578,20140420,"2014, 04",2014
6149_579,20140420,"2014, 04",2014
6149_580,20140415,"2014, 04",2014
6149_581,20140403,"2014, 04",2014
6149_582,20140403,"2014, 04",2014
6149_583,20140403,"2014, 04",2014
6149_584,20140404,"2014, 04",2014
6149_585,20140404,"2014, 04",2014
6149_586,20140404,"2014, 04",2014
6149_587,20140404,"2014, 04",2014
6149_588,20140404,"2014, 04",2014
6149_589,20140415,"2014, 04",2014
6149_590,20140415,"2014, 04",2014
6149_591,20140416,"2014, 04",2014
6149_592,20140416,"2014, 04",2014
6149_593,20140416,"2014, 04",2014
6149_594,20140416,"2014, 04",2014
6149_595,20140411,"2014, 04",2014
6149_596,20140411,"2014, 04",2014
6149_597,20140411,"2014, 04",2014
6149_598,20140409,"2014, 04",2014
6149_599,20140416,"2014, 04",2014
6149_600,20140416,"2014, 04",2014
6149_601,20140416,"2014, 04",2014
6149_602,20140404,"2014, 04",2014
6149_603,20140404,"2014, 04",2014
6149_604,20140415,"2014, 04",2014
6149_605,20140402,"2014, 04",2014
6149_606,20140402,"2014, 04",2014
6149_607,20140402,"2014, 04",2014
6149_608,20140314,"2014, 03",2014
6149_609,20140314,"2014, 03",2014
6149_610,20140314,"2014, 03",2014
6149_630,20140326,"2014, 03",2014
6149_631,20140326,"2014, 03",2014
6149_632,NA,No date,NA
6149_637,20140326,"2014, 03",2014
6149_638,20140326,"2014, 03",2014
6149_639,20150414,"2015, 04",2015
6149_640,20140414,"2014, 04",2014
6149_641,20140414,"2014, 04",2014
6149_642,20140414,"2014, 04",2014
6149_643,20140414,"2014, 04",2014
6149_644,20140414,"2014, 04",2014
6149_645,20140414,"2014, 04",2014
6149_646,20140414,"2014, 04",2014
6149_647,20140414,"2014, 04",2014
6149_648,20140414,"2014, 04",2014
6149_649,20140414,"2014, 04",2014
6149_650,20140414,"2014, 04",2014
6149_651,20140414,"2014, 04",2014
6149_652,20140414,"2014, 04",2014
6149_653,20140414,"2014, 04",2014
6149_654,20140414,"2014, 04",2014
6149_655,20140414,"2014, 04",2014
6149_656,20140414,"2014, 04",2014
6149_657,20140414,"2014, 04",2014
6149_658,20140414,"2014, 04",2014
6149_659,20140414,"2014, 04",2014
6149_660,20140414,"2014, 04",2014
6149_661,20140414,"2014, 04",2014
6149_662,20140414,"2014, 04",2014
6149_663,20140414,"2014, 04",2014
6149_664,20140414,"2014, 04",2014
6149_665,20140414,"2014, 04",2014
6149_666,20140414,"2014, 04",2014
6149_667,20140414,"2014, 04",2014
6149_668,20140414,"2014, 04",2014
6149_669,20140414,"2014, 04",2014
6149_670,20140414,"2014, 04",2014
6149_671,20140414,"2014, 04",2014
6149_672,20140414,"2014, 04",2014
6149_673,20140414,"2014, 04",2014
6149_674,20140414,"2014, 04",2014
6149_675,20140414,"2014, 04",2014
6149_676,20140414,"2014, 04",2014
6149_677,20140414,"2014, 04",2014
6149_678,20140414,"2014, 04",2014
6149_679,20140414,"2014, 04",2014
6149_680,20140403,"2014, 04",2014
6149_681,20140403,"2014, 04",2014
6149_682,20140403,"2014, 04",2014
6149_683,20140403,"2014, 04",2014
6149_684,20140403,"2014, 04",2014
6149_685,20140403,"2014, 04",2014
6149_686,20140403,"2014, 04",2014
6149_687,20140403,"2014, 04",2014
6149_688,20140403,"2014, 04",2014
6149_689,20140403,"2014, 04",2014
6149_690,20140403,"2014, 04",2014
6149_691,20140403,"2014, 04",2014
6149_692,20140403,"2014, 04",2014
6149_693,20140403,"2014, 04",2014
6149_694,20140403,"2014, 04",2014
6149_695,20140403,"2014, 04",2014
6149_696,20140403,"2014, 04",2014
6149_697,20140403,"2014, 04",2014
6149_698,20140403,"2014, 04",2014
6149_699,20140403,"2014, 04",2014
6149_700,20140403,"2014, 04",2014
6149_701,20140403,"2014, 04",2014
6149_702,20140403,"2014, 04",2014
6149_889,20141103,"2014, 11",2014
6149_890,20141103,"2014, 11",2014
6149_891,20141103,"2014, 11",2014
6149_892,20141103,"2014, 11",2014
6150_451,NA,No date,NA
6150_452,20141004,"2014, 10",2014
6150_453,20141004,"2014, 10",2014
6150_454,20141004,"2014, 10",2014
6150_455,20141004,"2014, 10",2014
6150_456,20141011,"2014, 10",2014
6150_457,20141011,"2014, 10",2014
6150_458,20141011,"2014, 10",2014
6150_459,20141011,"2014, 10",2014
6150_460,20141011,"2014, 10",2014
6150_461,20141002,"2014, 10",2014
6150_462,20141002,"2014, 10",2014
6150_463,20141002,"2014, 10",2014
6150_464,20141002,"2014, 10",2014
6150_465,20141002,"2014, 10",2014
6150_466,20141002,"2014, 10",2014
6150_467,20141002,"2014, 10",2014
6150_468,20141002,"2014, 10",2014
6150_469,20141002,"2014, 10",2014
6150_470,20141002,"2014, 10",2014
6150_471,20141002,"2014, 10",2014
6150_472,20141002,"2014, 10",2014
6150_473,20141002,"2014, 10",2014
6150_474,20141002,"2014, 10",2014
6150_475,20141030,"2014, 10",2014
6150_476,20141030,"2014, 10",2014
6150_477,20141030,"2014, 10",2014
6150_478,20141030,"2014, 10",2014
6150_479,20141121,"2014, 11",2014
6150_480,20141121,"2014, 11",2014
6150_481,20141121,"2014, 11",2014
6150_482,20141121,"2014, 11",2014
6150_483,20141121,"2014, 11",2014
6150_484,20141121,"2014, 11",2014
6150_485,20141121,"2014, 11",2014
6150_486,20141121,"2014, 11",2014
6150_487,20141121,"2014, 11",2014
6150_488,20141121,"2014, 11",2014
6150_489,20141121,"2014, 11",2014
6150_490,20141121,"2014, 11",2014
6150_491,20141121,"2014, 11",2014
6150_492,20141121,"2014, 11",2014
6150_493,20141121,"2014, 11",2014
6150_494,20141121,"2014, 11",2014
6150_495,20141121,"2014, 11",2014
6150_496,20141121,"2014, 11",2014
6150_497,20141121,"2014, 11",2014
6150_498,20141121,"2014, 11",2014
6150_499,20141121,"2014, 11",2014
6150_500,20141121,"2014, 11",2014
6150_501,20141121,"2014, 11",2014
6150_502,20141121,"2014, 11",2014
6150_503,20141121,"2014, 11",2014
6150_504,20141121,"2014, 11",2014
6150_505,20141121,"2014, 11",2014
6150_506,20141121,"2014, 11",2014
6150_507,20141121,"2014, 11",2014
6150_508,20141121,"2014, 11",2014
6150_509,20141121,"2014, 11",2014
6150_510,20141121,"2014, 11",2014
6150_511,20141121,"2014, 11",2014
6150_512,20141121,"2014, 11",2014
6150_513,20141121,"2014, 11",2014
6150_514,20141121,"2014, 11",2014
6150_515,20141121,"2014, 11",2014
6150_516,20141121,"2014, 11",2014
6150_517,20141121,"2014, 11",2014
6150_518,20141121,"2014, 11",2014
6150_519,20141121,"2014, 11",2014
6150_520,20141121,"2014, 11",2014
6150_521,20150502,"2015, 05",2015
6150_522,20150503,"2015, 05",2015
6150_523,20150503,"2015, 05",2015
6150_524,20150503,"2015, 05",2015
6150_525,20150503,"2015, 05",2015
6150_526,20150503,"2015, 05",2015
6150_527,20150503,"2015, 05",2015
6150_528,20150503,"2015, 05",2015
6150_529,20150503,"2015, 05",2015
6150_530,20150503,"2015, 05",2015
6150_531,20150503,"2015, 05",2015
6150_532,20150503,"2015, 05",2015
6150_533,20150503,"2015, 05",2015
6150_535,20150421,"2015, 04",2015
6150_536,20150421,"2015, 04",2015
6150_537,20150421,"2015, 04",2015
6150_538,20150421,"2015, 04",2015
6150_539,20150421,"2015, 04",2015
6150_540,20150421,"2015, 04",2015
6150_541,20150421,"2015, 04",2015
6150_542,20150421,"2015, 04",2015
6150_543,20150421,"2015, 04",2015
6150_544,20140325,"2014, 03",2014
6150_545,20140325,"2014, 03",2014
6150_546,20140325,"2014, 03",2014
6150_547,20140325,"2014, 03",2014
6150_548,20140419,"2014, 04",2014
6150_549,20140419,"2014, 04",2014
6150_550,20140419,"2014, 04",2014
6150_551,20140419,"2014, 04",2014
6150_552,20140419,"2014, 04",2014
6150_553,20140419,"2014, 04",2014
6150_554,20140419,"2014, 04",2014
6150_555,20140419,"2014, 04",2014
6150_556,20140419,"2014, 04",2014
6150_557,20140419,"2014, 04",2014
6150_558,20140419,"2014, 04",2014
6150_559,20140420,"2014, 04",2014
6150_560,20140420,"2014, 04",2014
6150_561,20140420,"2014, 04",2014
6150_562,20140420,"2014, 04",2014
6150_563,20140420,"2014, 04",2014
6150_564,20140420,"2014, 04",2014
6150_565,20140420,"2014, 04",2014
6150_566,20140420,"2014, 04",2014
6150_567,20140420,"2014, 04",2014
6150_568,20140420,"2014, 04",2014
6150_569,20140420,"2014, 04",2014
6150_570,20140420,"2014, 04",2014
6150_571,20140420,"2014, 04",2014
6150_572,20140411,"2014, 04",2014
6150_573,20140420,"2014, 04",2014
6150_574,20140420,"2014, 04",2014
6150_575,20140420,"2014, 04",2014
6150_576,20140420,"2014, 04",2014
6150_577,20140420,"2014, 04",2014
6150_578,20140420,"2014, 04",2014
6150_579,20140420,"2014, 04",2014
6150_580,20140415,"2014, 04",2014
6150_581,20140403,"2014, 04",2014
6150_582,20140403,"2014, 04",2014
6150_583,20140403,"2014, 04",2014
6150_584,20140404,"2014, 04",2014
6150_585,20140404,"2014, 04",2014
6150_586,20140404,"2014, 04",2014
6150_587,20140404,"2014, 04",2014
6150_588,20140404,"2014, 04",2014
6150_589,20140415,"2014, 04",2014
6150_590,20140415,"2014, 04",2014
6150_591,20140416,"2014, 04",2014
6150_592,20140416,"2014, 04",2014
6150_593,20140416,"2014, 04",2014
6150_594,20140416,"2014, 04",2014
6150_597,20140411,"2014, 04",2014
6150_598,20140416,"2014, 04",2014
6150_600,20140416,"2014, 04",2014
6150_601,20140409,"2014, 04",2014
6150_602,20140404,"2014, 04",2014
6150_603,20140425,"2014, 04",2014
6150_604,20140415,"2014, 04",2014
6150_605,20140402,"2014, 04",2014
6150_606,20140402,"2014, 04",2014
6150_607,20140402,"2014, 04",2014
6150_608,20140314,"2014, 03",2014
6150_609,20140314,"2014, 03",2014
6150_610,20140314,"2014, 03",2014
6150_630,20140326,"2014, 03",2014
6150_631,20140326,"2014, 03",2014
6150_632,20140326,"2014, 03",2014
6150_636,20140326,"2014, 03",2014
6150_637,20140326,"2014, 03",2014
6150_638,20140326,"2014, 03",2014
6150_639,20150414,"2015, 04",2015
6150_640,20150414,"2015, 04",2015
6150_641,20140414,"2014, 04",2014
6150_642,20140414,"2014, 04",2014
6150_643,20140414,"2014, 04",2014
6150_644,20140414,"2014, 04",2014
6150_645,20140414,"2014, 04",2014
6150_646,20140414,"2014, 04",2014
6150_647,20140414,"2014, 04",2014
